"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-111996","Ca-dependent events","1/274","39/11230",0.0256410256410256,1.05090772973985,0.0503618176303952,0.619021831842915,0.831110091777953,0.757782186759763,"CREB1",1
"R-HSA-76009","Platelet Aggregation (Plug Formation)","1/274","39/11230",0.0256410256410256,1.05090772973985,0.0503618176303952,0.619021831842915,0.831110091777953,0.757782186759763,"SOS1",1
"R-HSA-5218859","Regulated Necrosis","1/274","40/11230",0.025,1.02463503649635,0.0246824333491414,0.628349686196864,0.838338024503225,0.764372407141508,"IL1A",1
"R-HSA-9013420","RHOU GTPase cycle","1/274","40/11230",0.025,1.02463503649635,0.0246824333491414,0.628349686196864,0.838338024503225,0.764372407141508,"MYO6",1
"R-HSA-9696273","RND1 GTPase cycle","1/274","40/11230",0.025,1.02463503649635,0.0246824333491414,0.628349686196864,0.838338024503225,0.764372407141508,"KIDINS220",1
"R-HSA-9013404","RAC2 GTPase cycle","2/274","87/11230",0.0229885057471264,0.942193137008138,-0.0855968482196282,0.630809775078609,0.838338024503225,0.764372407141508,"DOCK10/VAV3",2
"R-HSA-388841","Regulation of T cell activation by CD28 family","6/274","265/11230",0.0226415094339623,0.927971353808015,-0.187647888375495,0.631165421876831,0.838338024503225,0.764372407141508,"MTOR/PPP2R5C/TCF7/HLA-DQA1/PPP2R1B/ERLIN1",6
"R-HSA-3371556","Cellular response to heat stress","2/274","88/11230",0.0227272727272727,0.931486396814864,-0.102036693667847,0.637022053860051,0.838338024503225,0.764372407141508,"MTOR/NUP50",2
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"NUP50",1
"R-HSA-165159","MTOR signalling","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"MTOR",1
"R-HSA-168276","NS1 Mediated Effects on Host Pathways","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"NUP50",1
"R-HSA-3928662","EPHB-mediated forward signaling","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"EPHB1",1
"R-HSA-5696400","Dual Incision in GG-NER","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"POLE3",1
"R-HSA-74158","RNA Polymerase III Transcription","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"POLR3G",1
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"POLR3G",1
"R-HSA-9035034","RHOF GTPase cycle","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"SOWAHC",1
"R-HSA-9772755","Formation of WDR5-containing histone-modifying complexes","1/274","41/11230",0.024390243902439,0.99964393804522,-0.000361194953416025,0.637449970913759,0.838338024503225,0.764372407141508,"PHF20L1",1
"R-HSA-8856688","Golgi-to-ER retrograde transport","3/274","134/11230",0.0223880597014925,0.917583614772851,-0.15177580611588,0.639126350478264,0.83939755021941,0.76533845210003,"KIF5B/KLC2/KIF1C",3
"R-HSA-9616222","Transcriptional regulation of granulopoiesis","2/274","89/11230",0.0224719101123595,0.921020257524809,-0.118295558789161,0.643152340000281,0.843112858275874,0.768725962721506,"CREB1/TFDP1",2
"R-HSA-1433557","Signaling by SCF-KIT","1/274","42/11230",0.0238095238095238,0.975842891901286,-0.0248035115094588,0.646328218118124,0.843112858275874,0.768725962721506,"SOS1",1
"R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","1/274","42/11230",0.0238095238095238,0.975842891901286,-0.0248035115094588,0.646328218118124,0.843112858275874,0.768725962721506,"ACACA",1
"R-HSA-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","1/274","42/11230",0.0238095238095238,0.975842891901286,-0.0248035115094588,0.646328218118124,0.843112858275874,0.768725962721506,"AURKA",1
"R-HSA-9696270","RND2 GTPase cycle","1/274","42/11230",0.0238095238095238,0.975842891901286,-0.0248035115094588,0.646328218118124,0.843112858275874,0.768725962721506,"KIDINS220",1
"R-HSA-112315","Transmission across Chemical Synapses","6/274","271/11230",0.022140221402214,0.907425862579794,-0.243954406230362,0.652643536745813,0.848669613171576,0.773792451406712,"KIF17/MYO6/ALDH2/GABRA5/CREB1/STXBP1",6
"R-HSA-168325","Viral Messenger RNA Synthesis","1/274","43/11230",0.0232558139534884,0.953148871159396,-0.0486762685664424,0.65498982593325,0.848669613171576,0.773792451406712,"NUP50",1
"R-HSA-432040","Vasopressin regulates renal water homeostasis via Aquaporins","1/274","43/11230",0.0232558139534884,0.953148871159396,-0.0486762685664424,0.65498982593325,0.848669613171576,0.773792451406712,"AQP3",1
"R-HSA-75893","TNF signaling","1/274","43/11230",0.0232558139534884,0.953148871159396,-0.0486762685664424,0.65498982593325,0.848669613171576,0.773792451406712,"TNFAIP3",1
"R-HSA-9609736","Assembly and cell surface presentation of NMDA receptors","1/274","43/11230",0.0232558139534884,0.953148871159396,-0.0486762685664424,0.65498982593325,0.848669613171576,0.773792451406712,"KIF17",1
"R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","2/274","92/11230",0.0217391304347826,0.890986988257696,-0.166030721685183,0.66105428852235,0.855228141705936,0.779772328373505,"TCF7/TLE4",2
"R-HSA-1566948","Elastic fibre formation","1/274","44/11230",0.0227272727272727,0.931486396814864,-0.0720087959663708,0.663440061715344,0.855228141705936,0.779772328373505,"LTBP3",1
"R-HSA-975634","Retinoid metabolism and transport","1/274","44/11230",0.0227272727272727,0.931486396814864,-0.0720087959663708,0.663440061715344,0.855228141705936,0.779772328373505,"LPL",1
"R-HSA-453279","Mitotic G1 phase and G1/S transition","3/274","139/11230",0.0215827338129496,0.884577009924907,-0.216538028662578,0.663600259331991,0.855228141705936,0.779772328373505,"POLE3/PPP2R1B/TFDP1",3
"R-HSA-163125","Post-translational modification: synthesis of GPI-anchored proteins","2/274","93/11230",0.021505376344086,0.881406483007613,-0.181609316368941,0.666859816271314,0.856275760410264,0.780727516862383,"PIGK/CEACAM7",2
"R-HSA-381119","Unfolded Protein Response (UPR)","2/274","93/11230",0.021505376344086,0.881406483007613,-0.181609316368941,0.666859816271314,0.856275760410264,0.780727516862383,"HERPUD1/EXOSC2",2
"R-HSA-112316","Neuronal System","9/274","408/11230",0.0220588235294118,0.904089738085015,-0.312076598898462,0.66892118955222,0.856275760410264,0.780727516862383,"APBA2/KCNMB4/KIF17/DLGAP4/MYO6/ALDH2/GABRA5/CREB1/STXBP1",9
"R-HSA-3899300","SUMOylation of transcription cofactors","1/274","45/11230",0.0222222222222222,0.910786699107867,-0.0948282381628208,0.67168406520989,0.856275760410264,0.780727516862383,"NPM1",1
"R-HSA-8854214","TBC/RABGAPs","1/274","45/11230",0.0222222222222222,0.910786699107867,-0.0948282381628208,0.67168406520989,0.856275760410264,0.780727516862383,"GABARAPL2",1
"R-HSA-373080","Class B/2 (Secretin family receptors)","2/274","94/11230",0.0212765957446809,0.872029818294766,-0.197027983621508,0.672585117447478,0.856275760410264,0.780727516862383,"CRHR2/VIPR2",2
"R-HSA-442755","Activation of NMDA receptors and postsynaptic events","2/274","94/11230",0.0212765957446809,0.872029818294766,-0.197027983621508,0.672585117447478,0.856275760410264,0.780727516862383,"KIF17/CREB1",2
"R-HSA-9860931","Response of endothelial cells to shear stress","2/274","94/11230",0.0212765957446809,0.872029818294766,-0.197027983621508,0.672585117447478,0.856275760410264,0.780727516862383,"MTOR/PPP2R1B",2
"R-HSA-3214847","HATs acetylate histones","3/274","141/11230",0.0212765957446809,0.872029818294766,-0.241819857957058,0.673047834310919,0.856275760410264,0.780727516862383,"SUPT20H/KAT6B/TAF6L",3
"R-HSA-948021","Transport to the Golgi and subsequent modification","4/274","187/11230",0.0213903743315508,0.876693079355166,-0.268896116444968,0.673500062863716,0.856275760410264,0.780727516862383,"MAN1C1/CTSZ/COG5/SEC22A",4
"R-HSA-8951664","Neddylation","5/274","233/11230",0.0214592274678112,0.879515052786567,-0.2938958477303,0.676244661121151,0.856275760410264,0.780727516862383,"KLHL22/KLHL3/FEM1B/FBXO31/CCNF",5
"R-HSA-5663220","RHO GTPases Activate Formins","3/274","142/11230",0.0211267605633803,0.865888763236352,-0.254332899046246,0.677698292059229,0.856275760410264,0.780727516862383,"SCAI/PPP2R5C/PPP2R1B",3
"R-HSA-351202","Metabolism of polyamines","1/274","46/11230",0.0217391304347826,0.890986988257696,-0.117159763246159,0.679726851632107,0.856275760410264,0.780727516862383,"AGMAT",1
"R-HSA-9830369","Kidney development","1/274","46/11230",0.0217391304347826,0.890986988257696,-0.117159763246159,0.679726851632107,0.856275760410264,0.780727516862383,"MECOM",1
"R-HSA-141424","Amplification of signal from the kinetochores","2/274","96/11230",0.0208333333333333,0.853862530413625,-0.227400492901629,0.68379683878551,0.856275760410264,0.780727516862383,"PPP2R5C/PPP2R1B",2
"R-HSA-141444","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","2/274","96/11230",0.0208333333333333,0.853862530413625,-0.227400492901629,0.68379683878551,0.856275760410264,0.780727516862383,"PPP2R5C/PPP2R1B",2
"R-HSA-418597","G alpha (z) signalling events","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"PRKCE",1
"R-HSA-4570464","SUMOylation of RNA binding proteins","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"NUP50",1
"R-HSA-512988","Interleukin-3, Interleukin-5 and GM-CSF signaling","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"SOS1",1
"R-HSA-6802946","Signaling by moderate kinase activity BRAF mutants","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"BRAP",1
"R-HSA-6802949","Signaling by RAS mutants","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"BRAP",1
"R-HSA-6802955","Paradoxical activation of RAF signaling by kinase inactive BRAF","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"BRAP",1
"R-HSA-73762","RNA Polymerase I Transcription Initiation","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"MBD3",1
"R-HSA-9024446","NR1H2 and NR1H3-mediated signaling","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"CETP",1
"R-HSA-9649948","Signaling downstream of RAS mutants","1/274","47/11230",0.0212765957446809,0.872029818294766,-0.139026747820712,0.687573314673309,0.856275760410264,0.780727516862383,"BRAP",1
"R-HSA-1236975","Antigen processing-Cross presentation","2/274","97/11230",0.0206185567010309,0.845059823914516,-0.242361492524801,0.689284222072992,0.856275760410264,0.780727516862383,"HLA-G/HLA-C",2
"R-HSA-5620912","Anchoring of the basal body to the plasma membrane","2/274","97/11230",0.0206185567010309,0.845059823914516,-0.242361492524801,0.689284222072992,0.856275760410264,0.780727516862383,"TTBK2/KIF24",2
"R-HSA-9845323","Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)","2/274","97/11230",0.0206185567010309,0.845059823914516,-0.242361492524801,0.689284222072992,0.856275760410264,0.780727516862383,"BCL7A/MBD3",2
"R-HSA-9948299","Ribosome-associated quality control","3/274","145/11230",0.0206896551724138,0.847973823307324,-0.291376375357445,0.691356774876201,0.857033264930049,0.781418187613662,"RPLP2/RPS21/RPS28",3
"R-HSA-9833110","RSV-host interactions","2/274","98/11230",0.0204081632653061,0.836436764486817,-0.257176891373999,0.694693302040655,0.857033264930049,0.781418187613662,"MED6/ARIH1",2
"R-HSA-2122947","NOTCH1 Intracellular Domain Regulates Transcription","1/274","48/11230",0.0208333333333333,0.853862530413625,-0.160450940979437,0.695228229434957,0.857033264930049,0.781418187613662,"TLE4",1
"R-HSA-5678895","Defective CFTR causes cystic fibrosis","1/274","48/11230",0.0208333333333333,0.853862530413625,-0.160450940979437,0.695228229434957,0.857033264930049,0.781418187613662,"ERLIN1",1
"R-HSA-6806667","Metabolism of fat-soluble vitamins","1/274","48/11230",0.0208333333333333,0.853862530413625,-0.160450940979437,0.695228229434957,0.857033264930049,0.781418187613662,"LPL",1
"R-HSA-73893","DNA Damage Bypass","1/274","48/11230",0.0208333333333333,0.853862530413625,-0.160450940979437,0.695228229434957,0.857033264930049,0.781418187613662,"POLE3",1
"R-HSA-190828","Gap junction trafficking","1/274","49/11230",0.0204081632653061,0.836436764486817,-0.181452610126985,0.702696255292122,0.864029579211232,0.787797224985126,"MYO6",1
"R-HSA-70268","Pyruvate metabolism","1/274","49/11230",0.0204081632653061,0.836436764486817,-0.181452610126985,0.702696255292122,0.864029579211232,0.787797224985126,"PDP1",1
"R-HSA-162587","HIV Life Cycle","3/274","148/11230",0.0202702702702703,0.830785164726771,-0.327702708451957,0.704577414073007,0.865239015498571,0.788899954074369,"NMT2/HMGA1/NUP50",3
"R-HSA-112310","Neurotransmitter release cycle","1/274","51/11230",0.0196078431372549,0.803635322742236,-0.22226280382177,0.717089715861535,0.872821320821364,0.795813281159466,"STXBP1",1
"R-HSA-1461973","Defensins","1/274","51/11230",0.0196078431372549,0.803635322742236,-0.22226280382177,0.717089715861535,0.872821320821364,0.795813281159466,"PRSS3",1
"R-HSA-157858","Gap junction trafficking and regulation","1/274","51/11230",0.0196078431372549,0.803635322742236,-0.22226280382177,0.717089715861535,0.872821320821364,0.795813281159466,"MYO6",1
"R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","1/274","51/11230",0.0196078431372549,0.803635322742236,-0.22226280382177,0.717089715861535,0.872821320821364,0.795813281159466,"TFDP1",1
"R-HSA-2980766","Nuclear Envelope Breakdown","1/274","51/11230",0.0196078431372549,0.803635322742236,-0.22226280382177,0.717089715861535,0.872821320821364,0.795813281159466,"NUP50",1
"R-HSA-69601","Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","1/274","51/11230",0.0196078431372549,0.803635322742236,-0.22226280382177,0.717089715861535,0.872821320821364,0.795813281159466,"MAPK14",1
"R-HSA-69613","p53-Independent G1/S DNA Damage Checkpoint","1/274","51/11230",0.0196078431372549,0.803635322742236,-0.22226280382177,0.717089715861535,0.872821320821364,0.795813281159466,"MAPK14",1
"R-HSA-445717","Aquaporin-mediated transport","1/274","52/11230",0.0192307692307692,0.788180797304885,-0.242105557484086,0.724023915508546,0.880150131841411,0.802495479457936,"AQP3",1
"R-HSA-9855142","Cellular responses to mechanical stimuli","2/274","104/11230",0.0192307692307692,0.788180797304885,-0.343188148227998,0.725534931687094,0.88087616391229,0.803157454538941,"MTOR/PPP2R1B",2
"R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA","6/274","294/11230",0.0204081632653061,0.836436764486817,-0.449417436212429,0.727619062437294,0.8822953159617,0.80445139640535,"RBM8A/SNRNP70/U2AF2/NUP50/SLBP/PAPOLA",6
"R-HSA-191859","snRNP Assembly","1/274","53/11230",0.0188679245283019,0.773309461506679,-0.261594442923693,0.73078876137996,0.882807476153235,0.804918369281449,"NUP50",1
"R-HSA-194441","Metabolism of non-coding RNA","1/274","53/11230",0.0188679245283019,0.773309461506679,-0.261594442923693,0.73078876137996,0.882807476153235,0.804918369281449,"NUP50",1
"R-HSA-9013405","RHOD GTPase cycle","1/274","53/11230",0.0188679245283019,0.773309461506679,-0.261594442923693,0.73078876137996,0.882807476153235,0.804918369281449,"EFHD2",1
"R-HSA-427413","NoRC negatively regulates rRNA expression","2/274","106/11230",0.0188679245283019,0.773309461506679,-0.370830671180283,0.735215620400055,0.884526647970946,0.806485860510744,"SAP30/ARID4B",2
"R-HSA-8878166","Transcriptional regulation by RUNX2","2/274","106/11230",0.0188679245283019,0.773309461506679,-0.370830671180283,0.735215620400055,0.884526647970946,0.806485860510744,"SATB2/SMAD1",2
"R-HSA-8848021","Signaling by PTK6","1/274","54/11230",0.0185185185185185,0.758988915923222,-0.280744017263527,0.73738837481665,0.884526647970946,0.806485860510744,"PELP1",1
"R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","1/274","54/11230",0.0185185185185185,0.758988915923222,-0.280744017263527,0.73738837481665,0.884526647970946,0.806485860510744,"PELP1",1
"R-HSA-199977","ER to Golgi Anterograde Transport","3/274","156/11230",0.0192307692307692,0.788180797304885,-0.421303608693296,0.737717245818092,0.884526647970946,0.806485860510744,"CTSZ/COG5/SEC22A",3
"R-HSA-9013148","CDC42 GTPase cycle","3/274","156/11230",0.0192307692307692,0.788180797304885,-0.421303608693296,0.737717245818092,0.884526647970946,0.806485860510744,"DOCK10/MCF2L/VAV3",3
"R-HSA-418555","G alpha (s) signalling events","3/274","157/11230",0.0191082802547771,0.78316053744944,-0.432688456461842,0.741646461893206,0.88627717849292,0.808081943701232,"ADORA2B/CRHR2/VIPR2",3
"R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","1/274","55/11230",0.0181818181818182,0.745189117451891,-0.299567959632538,0.743826777223615,0.88627717849292,0.808081943701232,"ACACA",1
"R-HSA-8948751","Regulation of PTEN stability and activity","1/274","55/11230",0.0181818181818182,0.745189117451891,-0.299567959632538,0.743826777223615,0.88627717849292,0.808081943701232,"PTEN",1
"R-HSA-9931269","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","1/274","55/11230",0.0181818181818182,0.745189117451891,-0.299567959632538,0.743826777223615,0.88627717849292,0.808081943701232,"ERLIN1",1
"R-HSA-8957275","Post-translational protein phosphorylation","2/274","108/11230",0.0185185185185185,0.758988915923222,-0.397994672863607,0.744605016767924,0.88627717849292,0.808081943701232,"VCAN/APLP2",2
"R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission","4/274","206/11230",0.0194174757281553,0.795833038055418,-0.467702062250037,0.74469347985401,0.88627717849292,0.808081943701232,"KIF17/MYO6/GABRA5/CREB1",4
"R-HSA-5250941","Negative epigenetic regulation of rRNA expression","2/274","109/11230",0.018348623853211,0.752025714859707,-0.411403314298483,0.749192183761304,0.890522177777201,0.811952411491552,"SAP30/ARID4B",2
"R-HSA-429914","Deadenylation-dependent mRNA decay","1/274","56/11230",0.0178571428571429,0.731882168925964,-0.318079139674429,0.750107892484531,0.890522177777201,0.811952411491552,"EXOSC2",1
"R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","1/274","57/11230",0.0175438596491228,0.719042130874632,-0.336289679562285,0.756235549318183,0.895590994524237,0.816574012260033,"FKBP5",1
"R-HSA-6784531","tRNA processing in the nucleus","1/274","57/11230",0.0175438596491228,0.719042130874632,-0.336289679562285,0.756235549318183,0.895590994524237,0.816574012260033,"NUP50",1
"R-HSA-9609507","Protein localization","3/274","162/11230",0.0185185185185185,0.758988915923222,-0.488629585176568,0.760596766791184,0.898548141160173,0.819270253187098,"CYB5A/PEX11B/SLC27A2",3
"R-HSA-9609646","HCMV Infection","3/274","162/11230",0.0185185185185185,0.758988915923222,-0.488629585176568,0.760596766791184,0.898548141160173,0.819270253187098,"CEBPD/NUP50/CREB1",3
"R-HSA-1912422","Pre-NOTCH Expression and Processing","2/274","112/11230",0.0178571428571429,0.731882168925964,-0.450963284118309,0.762531966857736,0.899731720992482,0.820349407107144,"ATP2A2/TFDP1",2
"R-HSA-69618","Mitotic Spindle Checkpoint","2/274","113/11230",0.0176991150442478,0.725405335572637,-0.463935198852918,0.766840370812966,0.901821812715366,0.822255092397172,"PPP2R5C/PPP2R1B",2
"R-HSA-9917777","Epigenetic regulation by WDR5-containing histone modifying complexes","3/274","164/11230",0.0182926829268293,0.749732953533915,-0.510563859625571,0.767856902387047,0.901821812715366,0.822255092397172,"MED6/LPL/PHF20L1",3
"R-HSA-2142753","Arachidonate metabolism","1/274","59/11230",0.0169491525423729,0.694667821353458,-0.371853922510354,0.768045340497215,0.901821812715366,0.822255092397172,"CYP1B1",1
"R-HSA-9707564","Cytoprotection by HMOX1","1/274","59/11230",0.0169491525423729,0.694667821353458,-0.371853922510354,0.768045340497215,0.901821812715366,0.822255092397172,"HBA2",1
"R-HSA-76002","Platelet activation, signaling and aggregation","5/274","262/11230",0.0190839694656489,0.782164149997214,-0.564203907943608,0.770768562660543,0.902990537969056,0.823320702341299,"MAPK14/APLP2/VAV3/SOS1/PRKCE",5
"R-HSA-162906","HIV Infection","4/274","214/11230",0.0186915887850467,0.766082270277645,-0.546358713660182,0.770914121108437,0.902990537969056,0.823320702341299,"NPM1/NMT2/HMGA1/NUP50",4
"R-HSA-977443","GABA receptor activation","1/274","60/11230",0.0166666666666667,0.6830900243309,-0.389228613547378,0.773734676877464,0.905194452075091,0.825330167594127,"GABRA5",1
"R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","1/274","61/11230",0.0163934426229508,0.671891827210722,-0.406344729271913,0.779284963228008,0.907372216145619,0.827315789999554,"AURKA",1
"R-HSA-9694635","Translation of Structural Proteins","1/274","61/11230",0.0163934426229508,0.671891827210722,-0.406344729271913,0.779284963228008,0.907372216145619,0.827315789999554,"PARP4",1
"R-HSA-9856649","Transcriptional and post-translational regulation of MITF-M expression and activity","1/274","61/11230",0.0163934426229508,0.671891827210722,-0.406344729271913,0.779284963228008,0.907372216145619,0.827315789999554,"CREB1",1
"R-HSA-9610379","HCMV Late Events","2/274","116/11230",0.0172413793103448,0.706644852756104,-0.502235401246319,0.779361198100179,0.907372216145619,0.827315789999554,"CEBPD/NUP50",2
"R-HSA-201681","TCF dependent signaling in response to WNT","4/274","219/11230",0.0182648401826484,0.748591807485918,-0.594166158482715,0.786205778899571,0.914236876790334,0.833574789386251,"PPP2R5C/TCF7/TLE4/PPP2R1B",4
"R-HSA-373755","Semaphorin interactions","1/274","63/11230",0.0158730158730159,0.650561927934191,-0.43983729113718,0.789981848877161,0.91531550759325,0.834558253811273,"MYL12B",1
"R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER","1/274","63/11230",0.0158730158730159,0.650561927934191,-0.43983729113718,0.789981848877161,0.91531550759325,0.834558253811273,"POLE3",1
"R-HSA-9033241","Peroxisomal protein import","1/274","63/11230",0.0158730158730159,0.650561927934191,-0.43983729113718,0.789981848877161,0.91531550759325,0.834558253811273,"SLC27A2",1
"R-HSA-9648025","EML4 and NUDC in mitotic spindle formation","2/274","119/11230",0.0168067226890756,0.688830276636202,-0.53965232340893,0.791290985706102,0.915731704946797,0.834937730542232,"PPP2R5C/PPP2R1B",2
"R-HSA-1834949","Cytosolic sensors of pathogen-associated DNA","1/274","64/11230",0.015625,0.640396897810219,-0.456230604985767,0.795134976253149,0.916878130512005,0.835983008274213,"POLR3G",1
"R-HSA-6782135","Dual incision in TC-NER","1/274","64/11230",0.015625,0.640396897810219,-0.456230604985767,0.795134976253149,0.916878130512005,0.835983008274213,"POLE3",1
"R-HSA-9614085","FOXO-mediated transcription","1/274","64/11230",0.015625,0.640396897810219,-0.456230604985767,0.795134976253149,0.916878130512005,0.835983008274213,"BTG1",1
"R-HSA-9820952","Respiratory Syncytial Virus Infection Pathway","2/274","121/11230",0.0165289256198347,0.677444652228992,-0.564130082030487,0.798925787061062,0.918281282842124,0.837262362058499,"MED6/ARIH1",2
"R-HSA-5619084","ABC transporter disorders","1/274","65/11230",0.0153846153846154,0.630544637843908,-0.472399141080311,0.800162113679859,0.918281282842124,0.837262362058499,"ERLIN1",1
"R-HSA-8873719","RAB geranylgeranylation","1/274","65/11230",0.0153846153846154,0.630544637843908,-0.472399141080311,0.800162113679859,0.918281282842124,0.837262362058499,"RAB9A",1
"R-HSA-913709","O-linked glycosylation of mucins","1/274","65/11230",0.0153846153846154,0.630544637843908,-0.472399141080311,0.800162113679859,0.918281282842124,0.837262362058499,"GALNT10",1
"R-HSA-211897","Cytochrome P450 - arranged by substrate type","1/274","66/11230",0.0151515151515152,0.620990931209909,-0.488350308189303,0.805066330504912,0.922810871113835,0.841392309871208,"CYP1B1",1
"R-HSA-69615","G1/S DNA Damage Checkpoints","1/274","67/11230",0.0149253731343284,0.611722409848567,-0.504091152488534,0.809850621569195,0.926481550180602,0.844739129068358,"MAPK14",1
"R-HSA-983169","Class I MHC mediated antigen processing & presentation","7/274","373/11230",0.0187667560321716,0.769163030077689,-0.717009107994519,0.810190816184904,0.926481550180602,0.844739129068358,"TRIP12/HLA-G/HLA-C/KLHL22/KLHL3/FBXO31/CCNF",7
"R-HSA-157118","Signaling by NOTCH","4/274","228/11230",0.0175438596491228,0.719042130874632,-0.677786031384091,0.811677713169181,0.927082127363852,0.845286718004822,"ATP2A2/TLE4/CREB1/TFDP1",4
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","2/274","125/11230",0.016,0.655766423357664,-0.612024439536946,0.813458356952448,0.928016397754036,0.846138558773334,"VCAN/APLP2",2
"R-HSA-3371453","Regulation of HSF1-mediated heat shock response","1/274","68/11230",0.0147058823529412,0.602726492056677,-0.5196283806881,0.814517909008955,0.928126789934554,0.846239211176406,"NUP50",1
"R-HSA-5688426","Deubiquitination","5/274","279/11230",0.017921146953405,0.734505402506344,-0.710151012877942,0.815577191181222,0.928236614284177,0.846339345847661,"TNFAIP3/RIPK2/SMAD1/PTEN/USP14",5
"R-HSA-3214841","PKMTs methylate histone lysines","1/274","70/11230",0.0142857142857143,0.585505735140772,-0.550117244616691,0.823512808546324,0.935060479904189,0.852561149508624,"MECOM",1
"R-HSA-5685942","HDR through Homologous Recombination (HRR)","1/274","70/11230",0.0142857142857143,0.585505735140772,-0.550117244616691,0.823512808546324,0.935060479904189,0.852561149508624,"POLE3",1
"R-HSA-2500257","Resolution of Sister Chromatid Cohesion","2/274","129/11230",0.0155038759689922,0.635432580772931,-0.658584443914764,0.827048409462134,0.935350146401551,0.852825259057977,"PPP2R5C/PPP2R1B",2
"R-HSA-5620920","Cargo trafficking to the periciliary membrane","1/274","71/11230",0.0140845070422535,0.577259175490902,-0.565080780331299,0.82784591701033,0.935350146401551,0.852825259057977,"PDE6D",1
"R-HSA-9856530","High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells","1/274","71/11230",0.0140845070422535,0.577259175490902,-0.565080780331299,0.82784591701033,0.935350146401551,0.852825259057977,"MTOR",1
"R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","1/274","72/11230",0.0138888888888889,0.569241686942417,-0.579864534959819,0.832073017892055,0.935350146401551,0.852825259057977,"HMGA1",1
"R-HSA-8854518","AURKA Activation by TPX2","1/274","72/11230",0.0138888888888889,0.569241686942417,-0.579864534959819,0.832073017892055,0.935350146401551,0.852825259057977,"AURKA",1
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","6/274","337/11230",0.0178041543026706,0.729710411748143,-0.796691760847628,0.835725494905794,0.935350146401551,0.852825259057977,"CCR9/CCR4/GPR18/ADORA2B/LPAR1/CXCR5",6
